experiment,survey,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13
1,mdors,7,5,7,7,5,7,4,7,4,NA,NA,NA,NA
1,mdors,4,4,7,6,5,7,3,7,3,NA,NA,NA,NA
1,mdors,6,4,7,5,3,4,3,7,3,NA,NA,NA,NA
1,mdors,5,4,6,7,4,7,3,7,6,NA,NA,NA,NA
1,mdors,7,5,5,5,5,6,4,7,5,NA,NA,NA,NA
1,mdors,5,4,4,7,5,6,2,7,5,NA,NA,NA,NA
1,mdors,6,4,7,7,5,7,3,7,5,NA,NA,NA,NA
1,mdors,5,3,7,1,3,7,3,7,3,NA,NA,NA,NA
1,mdors,7,5,6,7,5,7,3,7,3,NA,NA,NA,NA
1,mdors,7,5,7,7,5,7,3,7,7,NA,NA,NA,NA
1,mdors,7,5,7,7,5,7,4,7,6,NA,NA,NA,NA
1,mdors,6,6,7,6,7,7,3,7,5,NA,NA,NA,NA
1,mdors,7,3,7,5,4,7,3,7,3,NA,NA,NA,NA
1,mdors,7,4,6,7,5,7,3,7,5,NA,NA,NA,NA
1,mdors,6,3,7,7,5,7,3,6,6,NA,NA,NA,NA
1,mdors,6,5,7,7,5,7,2,7,3,NA,NA,NA,NA
1,mdors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,mdors,6,4,7,6,5,7,3,7,3,NA,NA,NA,NA
1,mdors,6,7,6,7,7,7,3,6,6,NA,NA,NA,NA
1,mdors,3,3,6,7,3,7,3,7,3,NA,NA,NA,NA
1,mdors,6,4,6,7,5,7,4,7,3,NA,NA,NA,NA
1,mdors,7,3,7,7,4,7,3,7,5,NA,NA,NA,NA
1,mdors,7,4,7,7,5,7,3,7,3,NA,NA,NA,NA
1,mdors,7,4,7,7,6,7,4,7,3,NA,NA,NA,NA
1,mdors,7,4,7,7,6,7,3,7,3,NA,NA,NA,NA
1,mdors,6,5,7,7,5,7,4,7,4,NA,NA,NA,NA
1,mdors,7,6,7,7,7,7,3,7,5,NA,NA,NA,NA
1,mdors,6,4,7,7,4,7,3,7,4,NA,NA,NA,NA
1,mdors,7,6,4,7,7,7,3,7,5,NA,NA,NA,NA
1,mdors,7,5,7,7,5,7,3,7,3,NA,NA,NA,NA
1,mdors,6,1,6,7,2,4,2,7,3,NA,NA,NA,NA
1,mdors,7,5,6,7,5,7,4,7,5,NA,NA,NA,NA
1,mdors,1,7,6,1,5,1,1,7,5,NA,NA,NA,NA
1,mdors,5,2,7,6,5,7,3,6,5,NA,NA,NA,NA
1,mdors,7,4,7,7,5,7,3,7,4,NA,NA,NA,NA
1,mdors,7,3,7,6,3,6,3,7,4,NA,NA,NA,NA
1,mdors,7,5,5,7,5,7,4,7,6,NA,NA,NA,NA
1,mdors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,mdors,7,5,5,7,7,7,3,7,3,NA,NA,NA,NA
1,mdors,6,3,7,7,5,7,3,7,4,NA,NA,NA,NA
1,mdors,5,3,6,7,4,7,2,7,3,NA,NA,NA,NA
1,mdors,5,4,5,7,5,7,4,7,4,NA,NA,NA,NA
1,mdors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,mdors,6,7,6,7,6,7,3,7,5,NA,NA,NA,NA
1,mdors,6,5,6,5,5,7,3,7,4,NA,NA,NA,NA
1,mdors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,mdors,7,5,7,6,4,7,3,7,5,NA,NA,NA,NA
1,mdors,7,4,7,6,4,7,3,7,5,NA,NA,NA,NA
1,mdors,7,3,7,7,5,7,3,7,3,NA,NA,NA,NA
1,mdors,7,6,7,7,7,7,5,7,5,NA,NA,NA,NA
1,mdors,7,6,7,7,7,7,5,7,5,NA,NA,NA,NA
1,mdors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,mdors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,mdors,7,6,7,1,7,6,3,6,6,NA,NA,NA,NA
1,mdors,7,5,7,1,4,7,3,7,3,NA,NA,NA,NA
1,mdors,7,5,7,7,6,7,4,7,5,NA,NA,NA,NA
1,mdors,7,2,6,7,3,7,2,7,3,NA,NA,NA,NA
1,mdors,7,5,6,7,6,7,5,7,4,NA,NA,NA,NA
1,mdors,7,7,7,7,7,7,3,6,3,NA,NA,NA,NA
1,mdors,7,7,5,3,7,7,7,7,7,NA,NA,NA,NA
1,mdors,5,5,5,6,4,6,2,7,4,NA,NA,NA,NA
1,mdors,7,5,7,7,4,7,4,7,6,NA,NA,NA,NA
1,mdors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,mdors,6,5,6,7,6,6,3,7,3,NA,NA,NA,NA
1,mdors,6,5,6,7,5,6,3,7,3,NA,NA,NA,NA
1,mdors,7,7,7,7,7,7,7,7,3,NA,NA,NA,NA
1,mdors,5,4,5,1,5,6,3,7,4,NA,NA,NA,NA
1,mdors,5,3,6,1,3,7,2,7,2,NA,NA,NA,NA
1,mdors,7,4,6,7,4,7,3,7,3,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_owner_worry,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,4,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,4,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,separation_dog_anxiety,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
